id,split,age,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,month_num,month_sin,month_cos,day_sin,day_cos,early_month,late_month,contact_intensity,avg_contact_duration,contacts_per_month,financial_stress,education_unknown,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown,season_spring,season_summer,season_winter,age_group,balance_group
785,labeled,46,3.0,0,5,0,0,28,205,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,0.10522971281156342,102.5,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
786,labeled,37,3.0,0,301,0,0,1,76,1,-1,0,0,9,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,1,0,0.02936378466557912,76.0,0.1111111111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2
787,labeled,31,3.0,0,5190,0,0,20,187,2,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,0.09788876664516863,93.5,0.18181818181818182,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4
788,labeled,29,3.0,0,445,0,0,5,504,1,92,1,1,8,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,1,0,0.2473934321583091,504.0,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2
789,labeled,35,2.0,0,372,1,1,6,207,3,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,0.12930118745020674,69.0,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,2
790,labeled,35,3.0,0,0,0,0,29,669,6,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0,1,0.3874862475814712,111.5,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1
792,labeled,33,2.0,1,2,1,1,18,167,5,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,0.159499601654084,33.4,0.45454545454545453,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2
794,labeled,41,2.0,0,4545,0,0,30,298,3,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,0.16641374862475816,99.33333333333333,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,3
795,labeled,60,0.0,0,6313,0,0,19,39,2,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0,0,0.03752987594370044,19.5,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4,4
796,labeled,49,1.0,0,377,1,0,31,18,44,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,1,1.0057096247960848,0.4090909090909091,6.285714285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
797,labeled,25,2.0,0,56,0,0,21,71,11,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,0,1,0.2598827724875754,6.454545454545454,1.5714285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2
798,labeled,32,1.0,0,94,0,0,23,312,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0,1,0.12561174551386625,312.0,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
799,labeled,42,3.0,0,0,0,0,13,325,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,0.15416935392086195,162.5,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1
801,labeled,50,1.0,0,147,1,0,7,198,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.102374900413521,99.0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,3,2
802,labeled,45,2.0,0,1423,1,0,24,311,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,0.12520391517128876,311.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,3
803,labeled,33,3.0,0,316,0,0,21,126,3,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,0,1,0.09626692970143025,42.0,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,2
804,labeled,25,3.0,0,807,0,0,18,267,2,114,2,1,9,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822,0,0,0.2174717157904981,133.5,0.2222222222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
805,labeled,41,1.0,0,32,1,0,21,549,2,-1,0,1,11,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,0.24552335065821923,274.5,0.18181818181818182,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2
806,labeled,36,2.0,1,2,0,0,12,587,2,-1,0,1,8,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0,0,0.26102090367616376,293.5,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,2
807,labeled,32,2.0,0,610,0,1,28,95,3,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,0.08362418908152813,31.666666666666668,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2
809,labeled,39,2.0,0,-409,1,0,8,177,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,0.07055464926590538,177.0,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1
810,labeled,54,2.0,0,2214,0,0,12,104,1,99,2,1,11,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791,0,0,0.1277395559968792,104.0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,3
811,labeled,31,3.0,0,1374,1,0,30,203,2,2,3,0,1,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,0.2348488347351041,101.5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3
813,labeled,37,2.0,0,1629,1,0,19,229,3,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,0.1382734549869115,76.33333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,3
815,labeled,36,2.0,0,1557,1,0,12,325,4,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.20068098182783872,81.25,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,3
816,labeled,51,1.0,0,39,1,0,13,341,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,0.13743882544861338,341.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2
817,labeled,49,1.0,0,569,0,0,19,84,1,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0,0,0.03262642740619902,84.0,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,2
818,labeled,57,1.0,0,4,0,0,15,17,10,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.21460412003490267,1.7,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,2
819,labeled,39,2.0,0,268,0,0,11,102,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,0.06322318752608216,51.0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2
820,labeled,45,2.0,0,-538,1,0,3,214,2,-1,0,0,6,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1,0,0.1089001858947608,107.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,1
821,labeled,34,1.0,0,459,1,0,18,173,1,299,2,0,5,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,0.15587984963472587,173.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2
822,labeled,42,3.0,1,-6,1,0,5,380,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,0.1533442088091354,380.0,0.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1
823,labeled,33,2.0,0,3576,1,0,2,124,1,308,2,0,4,0.8660254037844387,-0.4999999999999998,0.39435585511331855,0.9189578116202306,1,0,0.13589616284842895,124.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3
824,labeled,42,2.0,0,4948,1,0,2,311,2,-1,0,1,3,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,1,0,0.14845972912477712,155.5,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,3
825,labeled,47,2.0,0,1989,1,1,25,108,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,0.11218179748852383,27.0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,3
826,labeled,32,2.0,0,97,1,0,18,110,1,315,2,0,5,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,0.13018653805234415,110.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
827,labeled,34,3.0,0,4835,1,0,4,265,1,-1,0,0,2,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,1,0,0.1064437194127243,265.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3
829,labeled,37,1.0,0,181,0,0,8,148,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,1,0,0.12849501119162335,37.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2
830,labeled,28,3.0,0,0,0,0,27,198,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,0.102374900413521,99.0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
831,labeled,54,3.0,0,2958,1,0,20,83,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,0.03221859706362153,83.0,0.09090909090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3
832,labeled,44,1.0,0,129,1,0,7,378,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.15252854812398045,378.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2
834,labeled,80,1.0,0,6475,0,0,19,123,1,-1,0,0,10,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0,0,0.04853181076672104,123.0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5,4
835,labeled,33,2.0,0,668,1,0,18,968,1,-1,0,1,7,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,0,0,0.3931484502446982,968.0,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
836,labeled,26,3.0,0,444,1,1,23,28,18,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0,1,0.405136765431162,1.5555555555555556,3.6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,2
837,labeled,57,2.0,0,368,0,0,16,107,2,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952,0,0,0.06526233923896961,53.5,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,2
838,labeled,40,2.0,0,15,0,0,4,78,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,1,0,0.030179445350734097,78.0,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2
839,labeled,23,2.0,0,581,1,0,6,62,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,0.02365415986949429,62.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
840,labeled,50,2.0,0,-711,1,1,24,148,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,0.05872756933115824,148.0,0.14285714285714285,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,1
842,labeled,40,2.0,0,1514,1,1,23,373,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0,1,0.150489396411093,373.0,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,3
843,labeled,29,2.0,0,358,0,0,21,88,5,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,0,1,0.12728100459046246,17.6,0.7142857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
844,labeled,38,2.0,0,421,1,0,17,279,1,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0,0,0.11215334420880914,279.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2
845,labeled,33,2.0,0,114,0,0,20,175,3,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0,1,0.11625061648772715,58.333333333333336,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2
846,labeled,35,1.0,0,321,1,0,16,221,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0,0,0.08849918433931485,221.0,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2
847,labeled,53,1.0,0,43,1,0,7,208,1,140,1,0,4,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,1,0,0.12667565075537274,208.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2
848,labeled,37,3.0,0,1688,1,0,6,95,2,-1,0,0,6,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,1,0,0.060368375128039754,47.5,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,3
849,labeled,40,2.0,0,693,1,0,4,97,4,196,5,0,2,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,1,0,0.32508696806799753,24.25,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2
850,labeled,55,1.0,0,2275,0,0,25,139,9,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,0.24110360787586782,15.444444444444445,1.125,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,3
851,labeled,39,3.0,0,16,0,0,18,311,5,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,0,0,0.21822717098524225,62.2,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,2
853,labeled,50,3.0,0,200,1,0,24,248,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,0.09951060358890701,248.0,0.14285714285714285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2
854,labeled,32,2.0,0,0,0,0,26,181,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,0.0954417845897037,90.5,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
856,labeled,57,2.0,0,3069,1,1,7,63,3,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.07057361811904853,21.0,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,3
857,labeled,45,2.0,0,3101,1,0,7,159,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1,0,0.08646951705299898,79.5,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,3
859,labeled,47,3.0,0,3681,0,0,14,101,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,0,0,0.06281535718350469,50.5,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,3
860,labeled,40,2.0,0,1278,0,0,17,342,2,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0,0,0.16110246974467923,171.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,3
861,labeled,34,2.0,0,121,1,1,4,153,1,309,3,0,6,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,1,0,0.19120150365274133,153.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2
862,labeled,51,2.0,0,520,1,0,17,76,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,0,0,0.02936378466557912,76.0,0.09090909090909091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2
863,labeled,56,2.0,0,4065,0,0,27,239,5,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0,1,0.1888633863196631,47.8,0.625,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,4,3
864,labeled,31,3.0,0,878,1,0,18,190,2,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,0.09911225767290109,95.0,0.18181818181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2
865,labeled,59,1.0,0,4206,0,0,14,309,1,91,10,1,1,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,0.5591708631817859,309.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4,3
866,labeled,29,3.0,0,581,1,1,14,192,2,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,0,0,0.09992791835805608,96.0,0.2857142857142857,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
867,labeled,39,1.0,0,1595,1,0,23,201,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0,1,0.10359839144125346,100.5,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,3
868,labeled,28,2.0,0,52,0,0,19,190,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,0.07585644371941272,190.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2
869,labeled,77,3.0,0,0,0,0,16,847,1,60,1,1,10,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,0,0,0.3872792396623874,847.0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,1
871,labeled,42,1.0,0,0,1,0,17,71,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488,0,0,0.02732463295269168,71.0,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1
873,labeled,52,2.0,0,423,1,0,30,153,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,0.06076672104404568,153.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,3,2
874,labeled,41,1.0,0,395,1,0,16,87,6,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,0,0,0.15012898820137333,14.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,2
875,labeled,44,2.0,0,8261,1,0,23,201,16,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0,1,0.42917978679009067,12.5625,2.2857142857142856,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,4
876,labeled,46,1.0,0,148,1,0,6,116,2,169,3,0,5,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,0.19936759493086265,58.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2
877,labeled,55,2.0,0,957,1,0,29,104,1,-1,0,0,1,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.040783034257748776,104.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2
878,labeled,28,2.0,0,15,1,0,30,73,3,256,3,0,1,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,0.20508670415351904,24.333333333333332,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2
880,labeled,30,3.0,0,-967,0,1,21,194,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,0,1,0.10074357904321105,97.0,0.25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
881,labeled,27,2.0,0,59,1,0,28,543,2,-1,0,1,5,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,0.24307636860275428,271.5,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2
882,labeled,36,3.0,0,1310,1,0,7,100,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1,0,0.062407526840927194,50.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,3
884,labeled,35,2.0,0,405,1,0,20,12,6,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,0.11954171250806177,2.0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2
885,labeled,38,2.0,0,4360,1,0,29,188,2,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,0,1,0.09829659698774612,94.0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,3
886,labeled,47,2.0,0,71,0,0,29,278,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.11174551386623165,278.0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,2
887,labeled,32,2.0,0,887,1,0,10,185,1,99,5,1,9,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,1,0,0.29120859635435137,185.0,0.1111111111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
888,labeled,32,2.0,0,1035,1,0,17,84,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488,0,0,0.03262642740619902,84.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,3
889,labeled,48,2.0,0,-18,0,1,4,270,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,1,0,0.10848287112561175,270.0,0.14285714285714285,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,1
890,labeled,40,2.0,0,1318,1,1,26,76,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,0.052619598619067495,38.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,3
891,labeled,35,2.0,0,473,1,1,26,434,4,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,0.24513448916878489,108.5,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,2
892,labeled,32,2.0,0,177,1,0,15,45,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.039976857999165366,22.5,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,2
894,labeled,52,1.0,0,29,0,0,13,109,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,0.06607799992412458,54.5,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
895,labeled,48,0.0,0,-61,0,0,14,243,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,0.09747145187601958,243.0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1
