LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,PoolArea,SalePrice,HasMiscFeature,HasGarage,TotalPorchSF,TotalBuiltArea,LivingAreaPerc,BuiltAreaRatio,WasRemod,Has2ndFloor,house_age_group,lot_size_category,house_quality_score,house_age,years_since_remod,garage_age,LandSlope_ord,MSZoning_ord,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Street_encoded,Utilities_encoded,Foundation_ord,Heating_ord,Electrical_ord,GarageType_ord,GarageFinish_ord,MiscFeature_ord
11717,1970.0,1970,1442,1442,0,1442,0,2,2,1,6,1,1970.0,2,615,0,0,0,185000.0,0,1,0,2884,0.12306904497738329,2.0,0,0,1,2,3,54.0,54,54.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
10012,1972.0,1972,1138,1181,0,1181,1,2,3,1,6,0,1974.0,2,588,0,180,0,137500.0,0,1,180,2319,0.1179584498601678,1.9635901778154106,0,0,1,2,2,52.0,52,50.0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,2,0.0
9120,1958.0,1958,1261,1261,0,1261,1,1,3,1,6,1,1958.0,2,433,0,0,0,163000.0,1,1,0,2522,0.13826754385964912,2.0,0,0,1,1,2,66.0,66,66.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,1.0
8593,1957.0,1957,907,907,0,907,0,1,3,1,5,0,1964.0,1,352,0,0,0,109008.0,0,1,0,1814,0.1055510299080647,2.0,0,0,1,1,0,67.0,67,60.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,1,0.0
4060,1922.0,1950,864,864,0,864,0,1,2,1,4,0,0.0,0,0,96,0,0,99900.0,0,1,96,1728,0.21280788177339902,2.0,1,0,0,0,0,102.0,74,2024.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,0,0,0.0
9758,1971.0,1971,950,950,0,950,0,1,3,1,5,0,1981.0,1,280,0,0,0,119500.0,0,1,0,1900,0.0973560155769625,2.0,0,0,1,1,0,53.0,53,43.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
9100,2000.0,2000,1525,1525,0,1525,1,2,3,1,6,0,2000.0,2,541,36,0,0,235000.0,0,1,36,3050,0.16758241758241757,2.0,0,0,2,1,3,24.0,24,24.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
14572,2004.0,2004,1530,1530,0,1530,1,2,3,1,7,1,2004.0,3,630,36,0,0,259000.0,0,1,36,3060,0.10499588251441119,2.0,0,0,3,2,4,20.0,20,20.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,3,0.0
8791,2003.0,2003,864,864,864,1728,0,2,3,1,7,0,2003.0,2,673,56,0,0,207500.0,0,1,56,2592,0.19656466841087475,1.5,0,1,3,1,3,21.0,21,21.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
9503,1958.0,1983,1024,1344,0,1344,1,1,2,1,6,1,1970.0,1,484,28,0,0,144000.0,0,1,28,2368,0.14142902241397454,1.7619047619047619,1,0,1,1,1,66.0,41,54.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,1,0.0
5400,1920.0,1950,691,691,0,691,0,1,2,1,4,0,1920.0,1,216,20,94,0,86000.0,0,1,114,1382,0.12796296296296297,2.0,1,0,0,1,0,104.0,74,104.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0.0
8163,1959.0,1959,1144,1144,0,1144,1,1,3,1,6,1,1959.0,1,796,0,0,0,143000.0,0,1,0,2288,0.1401445546980277,2.0,0,0,1,1,1,65.0,65,65.0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
6240,1947.0,1950,0,672,240,912,0,1,2,1,3,0,0.0,0,0,0,0,0,80500.0,0,1,0,912,0.14615384615384616,1.0,1,1,0,1,0,77.0,74,2024.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,3,0,0,0.0
8405,1900.0,1950,861,961,406,1367,1,1,4,1,7,0,1978.0,1,384,130,112,0,119000.0,0,1,242,2228,0.16264128494943486,1.6298463789319677,1,1,0,1,0,124.0,74,46.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
12702,1956.0,1956,0,882,0,882,0,1,2,1,4,0,1956.0,1,308,45,0,0,97000.0,0,1,45,882,0.06943788379782712,1.0,0,0,1,2,0,68.0,68,68.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,2,2,1,0.0
21750,1954.0,1954,988,988,0,988,0,1,2,1,4,0,1954.0,2,520,0,0,0,113000.0,0,1,0,1976,0.04542528735632184,2.0,0,0,1,3,1,70.0,70,70.0,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,2,5,2,0.0
8633,2005.0,2005,738,738,738,1476,1,2,3,1,7,0,2005.0,2,540,35,0,0,173500.0,0,1,35,2214,0.17097185219506544,1.5,0,1,3,1,3,19.0,19,19.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
12936,1972.0,1972,723,735,660,1395,0,1,3,1,6,1,1972.0,2,497,116,0,0,162000.0,0,1,116,2118,0.10783858998144713,1.5182795698924731,0,1,1,2,2,52.0,52,52.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
16905,1959.0,1959,1350,1328,0,1328,0,1,2,1,5,2,1959.0,1,308,104,0,0,170000.0,0,1,104,2678,0.07855664004732328,2.016566265060241,0,0,1,3,1,65.0,65,65.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
9600,1956.0,1956,1050,1050,0,1050,0,1,2,1,5,0,1956.0,1,338,0,0,0,128900.0,0,1,0,2100,0.109375,2.0,0,0,1,1,0,68.0,68,68.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7332,1959.0,1959,864,864,0,864,1,1,2,1,4,0,1959.0,1,288,0,0,0,120000.0,0,1,0,1728,0.11783960720130933,2.0,0,0,1,1,0,65.0,65,65.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
9480,1942.0,1995,728,888,756,1644,0,1,3,1,7,2,1942.0,1,312,0,0,0,146500.0,0,1,0,2372,0.17341772151898735,1.4428223844282237,1,1,0,1,1,82.0,29,82.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7500,2004.0,2005,1221,1221,0,1221,1,2,2,1,6,0,2004.0,2,400,113,0,0,185000.0,0,1,113,2442,0.1628,2.0,1,0,3,1,3,20.0,19,20.0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10010,1974.0,1975,1389,1389,0,1389,1,1,2,1,6,1,1975.0,2,418,38,0,0,170000.0,0,1,38,2778,0.13876123876123875,2.0,1,0,1,2,2,50.0,49,49.0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
8471,1977.0,1995,506,1212,0,1212,1,1,3,1,6,1,1978.0,2,492,12,0,0,151000.0,0,1,12,1718,0.14307637823161373,1.4174917491749175,1,0,1,1,2,47.0,29,46.0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
4230,2006.0,2007,1352,1352,0,1352,0,2,2,1,5,1,2006.0,2,466,241,0,0,208900.0,0,1,241,2704,0.31962174940898347,2.0,1,0,3,0,4,18.0,17,18.0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
20781,1968.0,2003,1568,2156,0,2156,0,2,3,1,9,1,1968.0,2,508,80,0,0,262500.0,0,1,80,3724,0.10374861652471007,1.7272727272727273,1,0,1,3,3,56.0,21,56.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
4435,2004.0,2004,848,848,0,848,1,1,1,1,3,1,2004.0,2,420,0,0,0,155900.0,0,1,0,1696,0.19120631341600902,2.0,0,0,3,0,3,20.0,20,20.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
9600,1976.0,1976,1262,1262,0,1262,0,2,3,1,6,1,1976.0,2,460,0,0,0,181500.0,0,1,0,2524,0.13145833333333334,2.0,0,0,1,1,3,48.0,48,48.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
9247,1962.0,1962,858,858,858,1716,0,1,4,1,8,1,1962.0,2,490,84,0,0,171000.0,0,1,84,2574,0.1855736995782416,1.5,0,1,1,1,2,62.0,62,62.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,3,0.0
7015,1950.0,1950,709,979,224,1203,1,1,3,1,5,1,1950.0,1,352,0,248,0,110000.0,0,1,248,1912,0.1714896650035638,1.5893599334995843,0,1,0,1,1,74.0,74,74.0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
4060,1998.0,1999,1405,1337,0,1337,1,2,2,1,5,0,1998.0,2,511,68,0,0,181000.0,0,1,68,2742,0.3293103448275862,2.0508601346297683,1,0,2,0,3,26.0,25,26.0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
8263,1920.0,1950,1012,1012,0,1012,0,1,2,1,6,1,1920.0,1,308,22,112,0,118400.0,0,1,134,2024,0.12247367784097786,2.0,1,0,0,1,1,104.0,74,104.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0.0
1680,1972.0,1972,672,672,546,1218,0,1,3,1,7,0,1972.0,1,264,28,0,0,118000.0,0,1,28,1890,0.725,1.5517241379310345,0,1,1,0,0,52.0,52,52.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
9236,1997.0,1997,1479,1494,0,1494,1,2,3,1,6,0,1997.0,2,576,27,0,0,217000.0,0,1,27,2973,0.1617583369423993,1.9899598393574298,0,0,2,1,3,27.0,27,27.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
7851,2002.0,2002,860,860,1100,1960,1,2,4,1,8,2,2002.0,2,440,48,0,0,216500.0,0,1,48,2820,0.2496497261495351,1.4387755102040816,0,1,3,1,4,22.0,22,22.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,3,0.0
4043,1977.0,1977,1069,1069,0,1069,0,2,2,1,4,0,1977.0,2,440,55,0,0,140000.0,0,1,55,2138,0.2644076181053673,2.0,0,0,1,0,2,47.0,47,47.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
8445,1972.0,2007,768,768,0,768,1,1,2,1,5,0,1988.0,2,396,0,0,0,133000.0,0,1,0,1536,0.09094138543516873,2.0,1,0,1,1,1,52.0,17,36.0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
6820,1985.0,1985,1488,1502,0,1502,1,1,1,1,4,0,1985.0,2,528,54,0,0,212000.0,0,1,54,2990,0.22023460410557186,1.9906790945406125,0,0,2,1,1,39.0,39,39.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
7094,1966.0,1966,894,894,0,894,0,1,3,1,5,0,1966.0,1,384,0,0,0,125000.0,0,1,0,1788,0.12602199041443474,2.0,0,0,1,1,0,58.0,58,58.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,2,0.0
7800,1939.0,1950,793,793,325,1118,1,1,3,1,5,1,1939.0,2,410,0,0,0,119900.0,0,1,0,1911,0.14333333333333334,1.7093023255813953,1,1,0,1,2,85.0,74,85.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
5684,1930.0,2005,813,813,0,813,0,1,2,1,5,0,1932.0,1,270,113,0,0,110000.0,0,1,113,1626,0.14303307529908516,2.0,1,0,0,1,0,94.0,19,92.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,2,2,1,0.0
11214,1998.0,1999,930,956,930,1886,0,2,4,1,10,1,1998.0,2,431,0,0,0,199900.0,0,1,0,2816,0.16818262885678617,1.4931071049840934,1,1,2,2,4,26.0,25,26.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9204,1963.0,1963,1144,1144,0,1144,1,1,3,1,6,0,1962.0,1,336,88,0,0,124000.0,0,1,88,2288,0.12429378531073447,2.0,0,0,1,1,0,61.0,61,62.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
9125,1992.0,1992,384,812,670,1482,0,2,3,1,7,1,1992.0,2,392,25,0,0,163900.0,0,1,25,1866,0.1624109589041096,1.2591093117408907,0,1,2,1,4,32.0,32,32.0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
10593,1996.0,1996,1720,1720,0,1720,1,2,3,1,7,1,1996.0,2,527,56,154,0,260400.0,0,1,210,3440,0.16237137732464835,2.0,0,0,2,2,4,28.0,28,28.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,3,0.0
10142,2004.0,2004,956,956,1128,2084,1,2,4,1,8,0,2004.0,2,618,45,0,0,233000.0,0,1,45,3040,0.2054821534214159,1.4587332053742803,0,1,3,2,3,20.0,20,20.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,2,0.0
9600,1953.0,1953,1416,1644,0,1644,1,1,3,1,7,2,1953.0,2,418,0,0,0,167000.0,0,1,0,3060,0.17125,1.8613138686131387,0,0,1,1,2,71.0,71,71.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,3,0.0
9150,1962.0,1962,1099,1431,0,1431,0,1,3,1,6,1,1962.0,1,296,110,0,0,165000.0,0,1,110,2530,0.15639344262295082,1.7679944095038436,0,0,1,1,1,62.0,62,62.0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,4,3,3,2,0.0
6240,1925.0,1950,780,848,0,1208,0,1,2,1,5,0,1962.0,2,539,23,112,0,103000.0,0,1,135,1628,0.1935897435897436,1.3476821192052981,1,0,0,1,1,99.0,74,62.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,2,2,1,0.0
5436,1922.0,2007,796,796,358,1154,1,1,3,1,7,0,1922.0,1,240,96,0,0,125500.0,0,1,96,1950,0.21228844738778513,1.6897746967071057,1,1,0,1,0,102.0,17,102.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
1680,1971.0,1971,483,483,504,987,0,1,2,1,4,0,1971.0,1,264,0,0,0,85400.0,0,1,0,1470,0.5875,1.4893617021276595,0,1,1,0,0,53.0,53,53.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
13159,2009.0,2009,846,846,846,1692,0,2,3,1,6,0,2009.0,2,650,114,0,0,224500.0,0,1,114,2538,0.12858119917926894,1.5,0,1,3,2,3,15.0,15,15.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
11700,1880.0,2003,1240,1320,1320,2640,0,1,4,1,8,1,1950.0,4,864,0,386,0,265979.0,0,1,386,3880,0.22564102564102564,1.4696969696969697,1,1,0,2,2,144.0,21,74.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,3,3,3,2,1,0.0
8450,2003.0,2003,856,856,854,1710,1,2,3,1,8,0,2003.0,2,548,61,0,0,208500.0,0,1,61,2566,0.20236686390532543,1.5005847953216374,0,1,3,1,3,21.0,21,21.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
12384,1976.0,1976,793,1142,793,1935,0,2,3,1,7,1,1976.0,2,550,113,252,0,197900.0,0,1,365,2728,0.15625,1.4098191214470284,0,1,1,2,3,48.0,48,48.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
4435,2003.0,2003,848,848,0,848,1,1,1,1,4,0,2003.0,2,420,0,0,0,140000.0,0,1,0,1696,0.19120631341600902,2.0,0,0,3,0,2,21.0,21,21.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
4400,1920.0,1950,648,734,384,1118,0,1,2,1,6,0,1990.0,2,440,0,0,0,116000.0,0,1,0,1766,0.2540909090909091,1.5796064400715564,1,1,0,0,1,104.0,74,34.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0.0
12137,1998.0,1998,1649,1661,0,1661,0,2,3,1,6,0,1998.0,2,598,34,0,0,224900.0,0,1,34,3310,0.13685424734283597,1.9927754364840458,0,0,2,2,3,26.0,26,26.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10267,1918.0,2000,816,838,0,838,1,1,2,1,5,0,1961.0,1,275,0,112,0,130000.0,0,1,112,1654,0.08162072659978573,1.973747016706444,1,0,0,2,0,106.0,24,63.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,3,0.0
8121,2000.0,2000,953,953,711,1664,0,2,3,1,7,1,2000.0,2,460,40,0,0,172400.0,0,1,40,2617,0.20490087427656692,1.5727163461538463,0,1,2,1,4,24.0,24,24.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
13526,1965.0,1965,935,935,0,935,1,1,3,1,5,0,1965.0,1,288,0,0,0,137000.0,0,1,0,1870,0.0691261274582286,2.0,0,0,1,2,0,59.0,59,59.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7350,1951.0,1951,952,952,0,952,1,1,2,1,4,0,1988.0,2,840,0,0,0,139000.0,0,1,0,1904,0.1295238095238095,2.0,0,0,1,1,1,73.0,73,36.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
9967,2000.0,2000,384,774,656,1430,0,2,3,1,8,1,2000.0,2,400,0,0,0,170000.0,0,1,0,1814,0.1434734624260058,1.2685314685314686,0,1,2,1,4,24.0,24,24.0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4,4,3,4,2,0.0
11075,1969.0,1969,784,1168,800,1968,0,2,4,1,7,1,1969.0,2,530,189,0,0,172000.0,1,1,189,2752,0.1776975169300226,1.3983739837398375,0,1,1,2,3,55.0,55,55.0,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,1.0
11333,1976.0,1976,1029,1062,0,1062,1,1,3,1,5,2,1976.0,2,539,0,0,0,146800.0,0,1,0,2091,0.09370863848936734,1.9689265536723164,0,0,1,2,2,48.0,48,48.0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
159000,1958.0,2006,1444,1444,700,2144,0,2,4,1,7,2,1958.0,2,389,98,0,0,277000.0,1,1,98,3588,0.013484276729559748,1.6735074626865671,1,1,1,3,3,66.0,18,66.0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,3,1.0
7596,1952.0,1952,960,960,1000,1960,0,2,4,2,10,0,1952.0,2,400,0,0,0,124500.0,0,1,0,2920,0.258030542390732,1.489795918367347,0,1,1,1,2,72.0,72,72.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,1,0.0
14331,2002.0,2002,1800,1800,0,1800,1,2,3,1,7,1,2002.0,3,765,78,0,0,312500.0,0,1,78,3600,0.1256018421603517,2.0,0,0,3,2,4,22.0,22,22.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,3,0.0
10625,2005.0,2005,1026,1026,932,1958,0,2,3,1,9,1,2005.0,3,936,210,0,0,250000.0,0,1,210,2984,0.18428235294117648,1.5240040858018387,0,1,3,2,4,19.0,19,19.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
5389,1995.0,1996,1595,1616,0,1616,1,2,2,1,5,1,1995.0,2,608,152,0,0,236500.0,0,1,152,3211,0.299870105771015,1.9870049504950495,1,0,2,1,4,29.0,28,29.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
13568,1995.0,1995,990,990,0,990,0,1,3,1,5,0,1996.0,2,576,0,0,0,156000.0,0,1,0,1980,0.07296580188679246,2.0,0,0,2,2,2,29.0,29,28.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
7420,1939.0,1950,991,1077,0,1077,1,1,2,2,5,2,1939.0,1,205,4,0,0,118000.0,0,1,4,2068,0.14514824797843665,1.9201485608170845,1,0,0,1,1,85.0,74,85.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,5,2,0.0
7200,1972.0,1972,894,894,0,894,0,1,2,1,6,0,1985.0,2,600,0,0,0,123000.0,0,1,0,1788,0.12416666666666666,2.0,0,0,1,1,1,52.0,52,39.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,2,0.0
9320,1959.0,1959,950,1225,0,1225,1,1,3,1,6,0,0.0,0,0,0,0,0,128950.0,1,1,0,2175,0.13143776824034334,1.7755102040816326,0,0,1,1,0,65.0,65,2024.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,0,0,1.0
2665,1976.0,1976,264,616,688,1304,0,1,3,1,4,1,1976.0,1,336,24,0,0,115000.0,0,1,24,1568,0.48930581613508445,1.2024539877300613,0,1,1,0,1,48.0,48,48.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,3,0.0
6292,1930.0,1950,768,790,0,790,0,1,2,1,4,0,1925.0,1,160,141,0,0,91000.0,0,1,141,1558,0.12555626191989827,1.9721518987341773,1,0,0,1,0,94.0,74,99.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
4251,2006.0,2007,625,625,625,1250,0,2,2,1,5,0,2006.0,2,528,54,0,0,164700.0,0,1,54,1875,0.29404845918607386,1.5,1,1,3,0,3,18.0,17,18.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,2,0.0
2160,1999.0,2000,600,624,628,1252,1,2,2,1,4,0,1999.0,2,462,48,0,0,160000.0,0,1,48,1852,0.5796296296296296,1.4792332268370607,1,1,2,0,3,25.0,24,25.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
6120,1925.0,1950,768,1015,0,1015,0,1,3,1,6,0,1925.0,1,450,0,112,0,88000.0,1,1,112,1783,0.16584967320261437,1.7566502463054188,1,0,0,1,0,99.0,74,99.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,1.0
8400,1957.0,1957,1478,1478,0,1478,1,1,3,1,6,2,1957.0,2,442,0,0,0,156500.0,0,1,0,2956,0.17595238095238094,2.0,0,0,1,1,2,67.0,67,67.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
10140,1974.0,1974,1064,1350,0,1350,0,2,3,1,7,1,1974.0,2,478,0,0,0,165000.0,0,1,0,2414,0.13313609467455623,1.788148148148148,0,0,1,2,3,50.0,50,50.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
5700,1926.0,1950,572,572,539,1111,0,1,2,1,5,1,1982.0,1,288,0,176,0,116900.0,0,1,176,1683,0.1949122807017544,1.5148514851485149,1,1,0,1,1,98.0,74,42.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
9200,1965.0,1965,1136,1136,0,1136,1,1,3,1,5,1,1965.0,1,384,0,0,0,140000.0,0,1,0,2272,0.12347826086956522,2.0,0,0,1,1,1,59.0,59,59.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
9742,2002.0,2002,1777,1795,0,1795,0,2,3,1,7,1,2002.0,2,534,159,0,0,230000.0,0,1,159,3572,0.18425374666392938,1.9899721448467966,0,0,3,1,4,22.0,22,22.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,2,0.0
6930,1958.0,1958,1062,1352,0,1352,0,1,3,1,6,0,1958.0,1,288,0,294,0,130000.0,0,1,294,2414,0.1950937950937951,1.7855029585798816,0,0,1,1,0,66.0,66,66.0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,4,1,4,1,0.0
6130,1924.0,1950,784,784,0,784,1,1,2,1,5,0,0.0,0,0,0,116,0,109500.0,0,1,116,1568,0.12789559543230017,2.0,1,0,0,1,0,100.0,74,2024.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0.0
7917,1999.0,2000,953,953,694,1647,0,2,3,1,7,1,1999.0,2,460,40,0,0,175000.0,0,1,40,2600,0.20803334596438045,1.5786278081360048,1,1,2,1,4,25.0,24,25.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10356,1975.0,1975,969,969,0,969,0,1,3,1,5,0,1975.0,2,440,0,0,0,122000.0,0,1,0,1938,0.09356894553881807,2.0,0,0,1,2,1,49.0,49,49.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
11426,2003.0,2003,1362,1362,720,2082,0,2,3,1,6,0,2003.0,2,484,238,0,0,200000.0,0,1,238,3444,0.18221599859968493,1.654178674351585,0,1,3,2,3,21.0,21,21.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
