Split,Id,LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,PoolArea,MiscFeature,SalePrice,mszoning_num,HasMiscFeature,HouseStyle_num,st_grvl_pave,ut_allpub_nosewa,land_slope_ord,roof_style_num,foundation_num,heating_num,electrical_num,central_air_num,garage_num,garage_finish_num,paveddrive_num
labeled,652,8400,1968.0,1968,1052,1052,0,1052,1,1,3,1,5,0,1968.0,1,288,0,0,0,0,138500.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,653,9453,1993.0,2003,996,1014,730,1744,0,2,3,1,7,0,1993.0,2,457,70,0,0,0,194500.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,654,11911,2005.0,2005,684,684,876,1560,0,2,3,1,6,1,2005.0,2,400,38,0,0,0,174000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,655,7200,1950.0,2002,864,864,0,864,1,1,3,1,5,0,1980.0,2,720,0,0,0,0,129000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,2,1.0
labeled,656,6120,1931.0,1950,952,1022,752,1774,0,2,2,2,8,2,1931.0,2,468,0,205,0,0,129900.0,2.0,0,2.0,1,1,0,2.0,1.0,3.0,1.0,1,2.0,1,1.0
labeled,657,11600,1922.0,1950,700,1180,0,1180,0,1,2,1,5,1,1922.0,1,252,0,67,0,0,137500.0,3.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,658,10667,1996.0,1996,799,827,834,1661,1,2,3,1,6,1,1996.0,2,550,61,0,0,0,212000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,659,8197,1977.0,1977,660,1285,0,1285,0,1,3,1,7,1,1977.0,2,528,0,0,0,0,143500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,660,10793,1969.0,1969,780,780,840,1620,0,2,4,1,7,0,1969.0,2,462,0,0,0,0,152000.0,3.0,0,5.0,1,1,0,3.5,2.0,3.0,3.0,1,3.0,3,1.0
labeled,661,11317,2003.0,2003,840,840,828,1668,0,2,3,1,8,0,2003.0,2,500,68,0,0,0,180000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,662,9022,1924.0,2006,768,792,0,792,0,1,2,1,5,0,1924.0,1,240,0,120,0,0,109500.0,3.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,0.0
labeled,663,10778,1968.0,1968,1768,1768,0,1768,0,2,4,2,8,0,0.0,0,0,0,0,0,0,136500.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,0,0.0,0,1.0
labeled,664,7950,1977.0,1977,690,698,728,1426,0,1,3,1,6,0,1977.0,2,440,0,0,0,0,159500.0,3.0,0,5.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,665,5381,2005.0,2005,1306,1306,0,1306,1,2,1,1,5,1,2005.0,2,624,63,0,0,0,196000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,666,11049,2007.0,2007,1234,1234,0,1234,0,2,3,1,7,0,2007.0,2,484,30,0,0,0,179900.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,667,13515,1919.0,1950,764,1060,764,1824,0,1,3,1,8,1,1940.0,2,520,0,126,0,0,180500.0,3.0,0,5.0,1,1,0,1.0,3.0,3.0,2.0,1,2.0,1,0.0
labeled,668,8248,1914.0,1950,864,864,0,864,1,1,2,1,5,0,0.0,0,0,0,100,0,0,67000.0,3.0,0,1.0,1,1,0,2.0,1.0,3.0,1.0,0,0.0,0,0.0
labeled,669,9069,1992.0,1992,936,996,0,996,1,1,2,1,5,0,1992.0,2,564,0,0,0,0,147000.0,3.0,0,3.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,670,9120,1974.0,1974,901,943,933,1876,0,2,4,1,8,1,1974.0,2,540,69,0,0,0,185000.0,3.0,0,5.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,671,12182,2005.0,2005,1541,1541,0,1541,0,2,3,1,7,1,2005.0,2,532,70,0,0,0,220000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,672,13869,1997.0,1997,794,794,676,1470,0,2,3,1,6,0,1997.0,2,388,75,0,0,0,177000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,673,24682,1999.0,1999,841,892,783,1675,0,2,3,1,7,1,1999.0,2,502,103,0,0,0,181000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,674,8450,1965.0,2009,894,894,0,894,1,1,3,1,5,1,1973.0,1,336,144,0,0,0,138500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,675,8600,1937.0,1950,780,780,596,1376,0,2,3,1,7,1,1937.0,1,198,0,0,0,0,119500.0,2.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,0.0
labeled,676,2117,2000.0,2000,756,756,756,1512,0,2,2,1,4,1,2000.0,2,440,32,0,0,0,168500.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,677,9477,1966.0,1966,864,892,0,892,0,1,3,1,5,0,1966.0,1,264,0,0,0,0,110000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,678,9337,1997.0,1997,824,905,881,1786,1,2,3,1,7,0,1997.0,2,684,162,0,0,0,204750.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,679,8400,1940.0,2000,940,1192,403,1595,0,1,2,1,6,2,1940.0,1,240,0,108,0,0,140000.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,680,12227,1977.0,1995,1330,1542,1330,2872,1,2,4,1,11,1,1977.0,2,619,282,0,0,0,272000.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,681,9350,1964.0,1991,1302,1302,0,1302,0,2,3,1,7,0,1964.0,1,309,0,0,0,0,158000.0,3.0,0,4.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,682,16770,1998.0,1998,1195,1195,644,1839,0,2,4,1,7,0,1998.0,2,486,81,0,0,0,221000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,683,6762,2006.0,2006,1286,1294,0,1294,0,2,2,1,6,1,2006.0,2,662,55,0,0,0,193879.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,684,10900,1977.0,1977,689,689,703,1392,0,1,3,1,6,0,1977.0,1,299,36,0,0,1,161750.0,3.0,1,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,685,12180,1941.0,1950,672,672,252,924,1,1,2,1,5,0,1941.0,1,280,0,0,0,0,80000.0,3.0,0,2.0,1,1,0,2.0,1.0,0.8,2.0,0,2.0,1,1.0
labeled,686,7200,1949.0,1950,0,1040,0,1040,0,2,2,2,6,0,1956.0,2,420,0,0,0,0,90000.0,3.0,0,1.0,1,1,0,2.0,0.0,0.5,1.0,0,2.0,1,1.0
labeled,687,7018,1979.0,1979,0,1535,0,1535,0,2,4,2,8,0,1979.0,2,410,0,0,0,0,118964.0,3.0,0,1.0,1,1,0,2.0,0.0,3.0,3.0,1,3.0,1,1.0
labeled,688,2500,1915.0,2005,910,916,910,1826,1,1,4,1,7,1,1915.0,1,164,0,0,0,0,155000.0,2.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,689,11248,2002.0,2002,1626,1668,0,1668,1,2,3,1,7,1,2002.0,3,702,45,0,0,0,285000.0,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,690,10434,1955.0,1955,1005,1005,0,1005,0,1,2,1,5,1,1977.0,2,672,0,0,0,0,115000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,691,10106,1940.0,1999,644,808,547,1355,1,2,4,2,6,0,0.0,0,0,0,0,0,0,127500.0,3.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,0.0,0,1.0
labeled,692,4274,2006.0,2007,1241,1241,0,1241,1,1,1,1,4,0,2007.0,2,569,116,0,0,0,199900.0,3.2,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,693,3922,2006.0,2007,1258,1402,0,1402,0,0,2,1,7,1,2006.0,3,648,16,0,0,0,194201.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,694,3842,2004.0,2005,1594,1646,0,1646,1,2,2,1,5,1,2004.0,2,482,53,0,0,0,275000.0,2.0,0,1.0,1,1,1,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,695,9750,1967.0,1967,980,980,0,980,0,2,3,1,6,0,1967.0,1,384,0,0,0,0,135500.0,3.0,0,4.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,696,8430,1978.0,1978,1040,1040,0,1040,0,2,3,1,5,0,0.0,0,0,0,0,0,0,124000.0,3.0,0,1.0,1,1,1,2.0,2.0,3.0,3.0,1,0.0,0,1.0
labeled,697,7200,1951.0,2000,900,900,0,900,0,1,3,1,5,0,2005.0,2,576,32,0,0,0,134800.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,698,8773,2004.0,2004,1414,1414,0,1414,0,2,3,1,6,0,2004.0,2,494,105,0,0,0,185500.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,699,13000,1968.0,1968,896,1182,960,2142,0,2,4,1,8,1,1968.0,1,509,72,0,0,0,193500.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,700,10175,1964.0,1964,1425,1425,0,1425,0,2,3,1,7,1,1964.0,2,576,0,0,0,0,180500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,701,10264,1999.0,1999,1588,1588,0,1588,0,2,3,1,6,0,1999.0,2,472,29,0,0,0,214000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,702,9200,1975.0,1980,938,938,0,938,1,1,3,1,5,0,1977.0,1,308,0,0,0,0,130250.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,703,8850,1916.0,1950,815,815,875,1690,0,1,3,1,7,1,1916.0,1,225,0,330,0,0,144000.0,2.0,0,5.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,704,5814,1984.0,1984,1220,1360,0,1360,1,1,1,1,4,1,1984.0,2,565,0,0,0,0,187500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,705,26142,1962.0,1962,1188,1188,0,1188,0,1,3,1,6,0,1962.0,1,312,39,0,0,0,157900.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,0.5
labeled,706,13700,1965.0,1988,864,902,918,1820,0,1,4,1,8,2,1965.0,2,492,84,0,0,0,201800.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,707,8635,1948.0,2001,672,1072,213,1285,1,1,2,1,6,0,1948.0,1,240,0,0,0,0,127000.0,2.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,708,4118,1941.0,1950,693,693,0,693,0,1,2,1,4,0,0.0,0,0,20,0,0,0,52500.0,2.0,0,1.0,1,1,1,2.0,2.0,0.8,2.0,0,0.0,0,0.0
labeled,709,9636,1992.0,1993,808,808,785,1593,0,2,3,1,7,1,1993.0,2,389,40,0,0,0,178000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,2,1.0
labeled,710,5400,1920.0,1950,840,840,534,1374,0,1,2,1,6,0,1967.0,1,338,0,198,0,0,105000.0,3.0,0,2.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,3,1.0
labeled,711,7943,1961.0,1961,1029,1029,0,1029,1,1,3,1,5,0,1961.0,1,261,0,39,0,0,118500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,712,3500,1947.0,1950,720,720,564,1284,0,1,2,1,5,0,1948.0,1,240,35,0,0,0,110000.0,2.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,713,14215,2005.0,2006,1158,1158,1218,2376,0,3,4,1,9,1,2005.0,3,853,154,0,0,0,325300.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,2,1.0
labeled,714,10400,1998.0,1998,866,866,913,1779,0,2,3,1,6,0,1998.0,2,546,36,0,0,0,197900.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,715,7500,1999.0,1999,994,1028,776,1804,0,2,3,1,7,1,1999.0,2,442,60,0,0,0,189000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,716,9500,1963.0,1963,1394,1394,0,1394,1,1,3,1,6,2,1963.0,2,514,76,0,0,0,159000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,717,8246,1968.0,2001,1060,1060,0,1060,1,1,3,1,6,1,1968.0,1,270,90,0,0,0,154000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,718,13600,1965.0,1990,768,1186,800,1986,0,2,3,1,7,3,1965.0,2,486,42,0,0,0,205000.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,719,7728,1962.0,1962,1106,1190,0,1190,1,1,3,1,6,0,1962.0,2,540,18,0,0,0,132500.0,3.0,0,4.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,720,5395,1993.0,1993,1337,1337,0,1337,1,2,2,1,5,1,1993.0,2,462,0,70,0,0,180000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,721,11198,2005.0,2007,1122,1134,1370,2504,0,2,4,1,11,1,2005.0,3,656,39,0,0,0,325000.0,3.0,0,5.0,1,1,0,3.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,722,11851,1990.0,1990,1424,1442,0,1442,0,2,3,1,5,0,1990.0,2,500,34,0,0,0,180500.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,723,4426,2004.0,2004,848,848,0,848,1,1,1,1,3,1,2004.0,2,420,0,0,0,0,141000.0,2.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,724,12925,1970.0,1970,1205,2117,0,2117,0,2,4,1,7,2,1970.0,2,550,42,0,0,0,237500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,725,11425,1954.0,1954,1008,1008,0,1008,0,1,2,1,4,1,1954.0,1,275,0,120,0,0,137000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,726,14000,1950.0,2004,1092,1152,0,1152,0,1,3,1,6,1,1950.0,1,300,36,0,0,0,158500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,727,7750,2003.0,2003,660,660,660,1320,0,2,3,1,6,0,2003.0,2,400,48,0,0,0,162000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,728,13811,1987.0,1987,1112,1137,0,1137,1,2,2,1,5,1,1987.0,2,551,0,0,0,0,176000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,729,9965,2007.0,2007,1264,1282,1414,2696,1,2,4,1,10,1,2007.0,3,792,184,0,0,0,383970.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,730,10382,1958.0,1958,588,1095,0,1095,1,1,2,1,6,0,1958.0,1,264,0,0,0,0,140000.0,3.0,0,4.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,731,8658,1965.0,1965,1088,1324,0,1324,0,2,3,1,6,1,1965.0,2,440,138,0,0,0,160000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,732,9056,2004.0,2004,707,707,707,1414,0,2,3,1,6,1,2004.0,2,403,35,0,0,0,178000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,733,10000,1962.0,1962,1116,1116,0,1116,0,1,3,1,5,0,1962.0,2,440,0,0,0,0,160000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,734,21000,1953.0,1953,1809,2259,0,2259,1,2,3,1,7,2,1953.0,2,450,120,192,0,0,217000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.5,1,1.0
labeled,735,2522,2004.0,2004,970,970,739,1709,0,2,3,1,7,0,2004.0,2,380,40,0,0,0,137500.0,2.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,736,10440,1904.0,2002,650,958,581,1539,0,2,3,1,8,1,1983.0,2,686,78,68,0,0,157500.0,2.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,0.5
labeled,737,12552,2004.0,2005,991,991,956,1947,0,2,3,1,8,1,2004.0,2,678,136,0,0,0,254900.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,738,4750,2006.0,2007,1573,1625,0,1625,1,2,2,1,5,1,2006.0,2,538,0,0,0,0,235000.0,2.0,0,1.0,1,1,1,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,739,10226,2008.0,2008,1622,1630,0,1630,1,2,3,1,8,1,2008.0,3,860,42,0,0,0,295493.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,740,20896,2005.0,2006,2077,2097,0,2097,1,1,1,1,8,1,2005.0,3,1134,267,0,0,0,423000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,741,9500,1964.0,1978,816,1127,850,1977,0,1,4,1,9,1,1964.0,2,540,52,0,0,0,165000.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,742,3230,1999.0,1999,729,742,729,1471,0,2,3,1,6,0,1999.0,2,440,24,0,0,0,172500.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,743,12090,1981.0,1981,1422,1422,0,1422,0,2,3,1,7,1,1981.0,2,576,0,0,0,0,175500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,744,9400,1975.0,1975,945,980,0,980,0,2,4,0,4,0,0.0,0,0,0,0,0,0,127500.0,3.0,0,3.0,1,1,0,0.0,2.0,3.0,3.0,1,0.0,0,1.0
labeled,745,8712,1957.0,2000,992,1306,0,1306,1,1,2,1,5,0,1968.0,1,756,0,0,0,0,153000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,746,7875,2003.0,2003,783,807,702,1509,0,2,3,1,8,1,2003.0,2,393,75,0,0,0,180000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,747,9786,1962.0,1981,912,1085,649,1734,0,1,3,1,7,1,1962.0,2,440,0,0,0,0,159000.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,748,14585,1960.0,1987,1144,1429,0,1429,0,1,3,1,7,2,1960.0,2,572,110,0,0,0,181900.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,749,9000,1928.0,1950,784,784,0,784,0,1,2,1,5,0,1950.0,2,360,0,91,0,0,76000.0,1.0,0,1.5,1,1,0,2.0,1.0,3.0,2.0,0,2.0,1,0.0
labeled,750,11957,2006.0,2006,1574,1574,0,1574,0,2,3,1,7,1,2006.0,3,824,104,0,0,0,232000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,751,7862,2009.0,2009,1218,1218,0,1218,0,2,2,1,4,0,2009.0,2,676,102,0,0,0,208300.0,3.2,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,752,6000,1953.0,1953,936,936,0,936,0,1,2,1,4,0,1974.0,2,576,32,112,0,0,93000.0,2.0,0,1.0,1,1,1,2.0,2.0,3.0,3.0,0,2.0,1,1.0
labeled,753,10200,1940.0,1997,672,672,0,672,0,1,2,1,4,0,1940.0,1,240,0,0,0,0,108000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,0.0
labeled,754,10421,1988.0,1988,980,980,734,1714,0,2,3,1,7,1,1988.0,2,496,66,156,0,1,196500.0,3.0,1,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,755,9317,2006.0,2006,1314,1314,0,1314,0,2,3,1,6,1,2006.0,2,440,22,0,0,0,176432.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,756,9303,1996.0,1997,872,888,868,1756,1,2,3,1,7,0,1996.0,2,422,122,0,0,0,204000.0,3.0,0,5.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,757,4388,1930.0,1950,672,840,0,840,0,1,3,1,5,1,0.0,0,0,0,0,0,0,87000.0,2.0,0,1.5,1,1,0,2.0,1.0,3.0,3.0,1,0.0,0,0.0
labeled,758,10289,1965.0,1965,1073,1073,0,1073,1,1,3,1,6,0,1965.0,2,515,0,0,0,0,156000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,759,7917,1976.0,1976,1143,1113,0,1113,1,1,3,1,6,1,1987.0,1,504,30,0,0,0,148000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,760,6240,1928.0,1950,1042,1042,534,1576,0,1,3,1,8,1,1928.0,1,225,0,0,0,0,149000.0,2.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,761,8800,1963.0,1963,936,1054,0,1054,1,1,3,1,6,0,1963.0,2,480,0,0,0,0,137500.0,3.0,0,3.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,762,8248,1918.0,1950,686,686,564,1250,0,1,3,1,7,0,1955.0,1,280,0,96,0,0,116000.0,3.0,0,2.0,1,1,0,2.0,1.0,2.0,3.0,1,2.0,1,0.5
labeled,763,3182,2005.0,2006,1346,1504,0,1504,0,2,2,1,7,1,2005.0,2,437,20,0,0,0,191000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,764,14536,2002.0,2003,1616,1629,0,1629,1,2,3,1,9,1,2002.0,3,808,252,0,0,0,270000.0,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,765,7226,2003.0,2003,798,798,842,1640,0,2,3,1,6,0,2003.0,2,595,45,0,0,0,183000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,766,4224,1976.0,1976,1142,1142,0,1142,1,1,3,1,6,1,1976.0,2,528,90,0,0,0,134000.0,2.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,767,8993,2007.0,2007,1302,1302,0,1302,0,2,3,1,6,0,2007.0,2,436,22,0,0,0,176485.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,768,6600,1982.0,2008,816,816,0,816,0,1,3,1,5,1,1982.0,1,264,0,0,0,0,130500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,769,8500,1919.0,2005,793,997,520,1517,0,2,3,1,7,0,0.0,0,0,0,144,0,0,115000.0,2.0,0,2.0,1,1,0,2.0,2.0,2.0,1.0,0,0.0,0,0.0
labeled,770,5900,1923.0,1958,440,869,0,869,0,1,2,1,4,0,0.0,0,0,0,0,0,0,85500.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,2.0,1,0.0,0,1.0
labeled,771,9920,1969.0,1969,971,971,0,971,0,1,3,1,5,1,1969.0,1,300,0,0,0,0,128500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,772,7837,1993.0,1994,799,799,772,1571,0,2,3,1,7,1,1993.0,2,380,40,0,0,0,178000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,773,11310,1954.0,1954,1367,1375,0,1375,0,1,2,1,5,1,1954.0,2,451,30,0,0,0,140000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,774,7064,1977.0,1977,980,980,0,980,0,1,3,1,6,0,1986.0,2,484,0,0,0,0,135000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,775,21286,1948.0,1950,720,720,551,1271,0,2,4,1,7,1,1948.0,1,312,0,108,0,0,135000.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,776,8200,2003.0,2004,847,847,1081,1928,0,2,4,1,8,1,2003.0,2,434,48,0,0,0,219500.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,777,8414,1963.0,2003,1059,1068,0,1068,0,1,3,1,6,0,1963.0,1,264,0,0,0,0,154500.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,778,5400,1954.0,2000,833,833,0,833,0,1,2,1,4,0,1955.0,1,326,0,0,0,0,117000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,779,14587,2008.0,2008,1498,1506,0,1506,0,2,2,1,6,1,2008.0,2,592,174,0,0,0,264132.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,780,9858,1968.0,1968,864,874,0,874,1,1,3,1,5,0,1968.0,1,288,0,0,0,1,130000.0,3.0,1,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,781,22420,1918.0,1950,1370,1370,1254,2624,1,2,4,1,10,1,1918.0,3,864,0,0,0,0,239000.0,3.0,0,5.0,1,1,0,3.0,1.0,2.0,2.0,0,2.0,1,0.0
