id,split,default,housing,loan,day,pdays,previous,y,age_group,campaign_intensity,duration_category,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,education_ordinal,has_education,contact_cellular,contact_unknown,marital_divorced,marital_single,poutcome_failure,poutcome_other,poutcome_success,balance_category_ordinal,economic_profile_ordinal,contact_history_ordinal,season_ordinal
1262,labeled,0,1,0,9,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,0,4,1,0,2
1263,labeled,0,0,1,10,-1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,3
1265,labeled,0,1,0,18,368,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,2,1,1,2
1267,labeled,0,0,0,13,-1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
1268,labeled,0,1,0,7,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
1269,labeled,0,1,0,21,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,1,0,2
1270,labeled,0,1,1,3,253,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,1,0,0,2,2,2,1
1271,labeled,0,0,0,20,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
1272,labeled,0,1,0,15,-1,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1273,labeled,0,1,0,6,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1274,labeled,0,1,1,9,-1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,2,0,3
1276,labeled,0,0,0,12,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
1278,labeled,0,1,0,10,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,3,1,0,3
1279,labeled,0,0,0,8,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,3
1280,labeled,0,1,0,20,-1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
1281,labeled,0,1,1,17,-1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,4
1282,labeled,0,1,0,3,-1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,4
1283,labeled,0,1,0,19,-1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,3,1,0,4
1284,labeled,0,0,0,17,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2
1285,labeled,0,1,0,16,330,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,2,1,2,2
1286,labeled,0,1,1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,2,0,2
1287,labeled,0,1,0,17,-1,0,1,2,0,3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,1,0,4
1288,labeled,0,0,0,31,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,2,0,0,3
1289,labeled,0,0,1,29,-1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,3
1290,labeled,0,1,0,22,-1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,3
1291,labeled,0,0,0,27,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,4,0,0,1
1292,labeled,0,1,0,23,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,1,0,2
1294,labeled,0,0,0,17,-1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,3,0,0,2
1295,labeled,0,1,0,19,160,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,1,2,4
1296,labeled,0,0,1,8,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,3
1297,labeled,0,0,0,3,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1
1301,labeled,0,1,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2
1302,labeled,0,0,0,7,-1,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
1303,labeled,0,1,0,11,-1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
1304,labeled,0,1,0,30,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,1,0,2
1305,labeled,0,0,0,30,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3
1306,labeled,0,0,0,4,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,2,0,0,1
1307,labeled,0,1,1,6,363,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,2,2,2,2
1308,labeled,0,1,1,17,-1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,2,0,4
1309,labeled,0,1,0,7,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,2
1311,labeled,0,1,0,5,-1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,2
1312,labeled,0,0,1,22,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,2,1,0,3
1314,labeled,0,1,0,4,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,1
1315,labeled,0,1,0,7,-1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2
1316,labeled,0,1,0,19,183,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,1,2,4
1317,labeled,0,1,0,26,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,3,1,0,2
1318,labeled,0,1,1,12,-1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,0,2
1319,labeled,0,1,0,28,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,2
1320,labeled,0,1,0,16,-1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1321,labeled,0,0,0,26,-1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
1322,labeled,0,0,0,18,-1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,3
1323,labeled,0,1,0,29,-1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1324,labeled,0,0,0,9,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,0,0,2
1325,labeled,0,1,0,9,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,1,1,0,3
1326,labeled,0,1,0,6,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
1327,labeled,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,1
1329,labeled,0,0,1,26,-1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1331,labeled,0,0,0,29,102,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,2,0,1,1
1332,labeled,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,3
1333,labeled,0,1,0,21,113,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,3,1,2,4
1334,labeled,0,1,0,7,-1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,2
1335,labeled,0,1,0,12,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,3,1,0,2
1338,labeled,0,1,0,2,-1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
1339,labeled,0,1,0,12,327,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,2,1,1,2
1341,labeled,0,0,0,12,-1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
1342,labeled,0,0,0,7,-1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
1343,labeled,0,1,0,12,-1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,2
1344,labeled,0,0,0,19,-1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,3
1345,labeled,0,1,0,30,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,3,1,0,2
1346,labeled,0,1,0,15,309,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,2
1347,labeled,0,1,0,20,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,2
1348,labeled,0,0,0,28,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,4,0,0,3
1349,labeled,0,1,0,5,-1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,2
1350,labeled,0,1,0,14,344,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,2
1351,labeled,0,0,0,11,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,3
1352,labeled,0,1,0,15,-1,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,1,0,2
1353,labeled,0,0,0,18,-1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,3
1354,labeled,0,0,0,14,145,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2
1355,labeled,0,1,0,3,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1357,labeled,0,0,0,18,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,4
1358,labeled,0,1,0,9,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,3
1359,labeled,0,1,0,26,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,2
1360,labeled,0,1,1,20,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,0,2
1361,labeled,0,1,0,14,353,23,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,1,2,2
1362,labeled,0,1,0,14,-1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,3
1364,labeled,0,0,0,21,-1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2
1365,labeled,0,1,0,31,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,1
1366,labeled,0,1,0,17,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,2
1367,labeled,0,0,1,17,152,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,1,2,4
1368,labeled,0,1,0,30,241,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,1,1
1369,labeled,0,1,0,15,-1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,2
1370,labeled,0,1,0,17,273,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,1,2,2
1371,labeled,0,1,0,27,-1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
1373,labeled,0,1,0,21,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,3
1374,labeled,0,0,0,19,-1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,2,0,0,3
1375,labeled,0,1,0,17,131,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,4
1376,labeled,0,1,0,21,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,3
1379,labeled,0,1,0,20,133,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,4
1381,labeled,0,0,0,7,96,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,1,0,2,0,1,3
1382,labeled,0,0,0,25,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
1383,labeled,0,0,0,24,-1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1
1384,labeled,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2
1385,labeled,0,1,0,20,-1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1386,labeled,0,1,1,17,-1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,3
1388,labeled,0,0,0,20,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,2,0,0,3
1389,labeled,0,1,0,21,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,3
1390,labeled,0,1,0,7,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,3
1391,labeled,0,1,0,7,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,1,1,0,2
1393,labeled,0,1,0,2,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,2,1,0,2
1394,labeled,0,0,0,31,-1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,3
1395,labeled,0,0,0,25,117,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,3,0,2,3
1398,labeled,0,1,0,21,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,4
1399,labeled,0,0,0,21,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2
1400,labeled,0,1,0,26,-1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,2,1,0,2
1401,labeled,0,0,0,19,95,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,1,0,2,0,1,2
1402,labeled,0,0,0,20,-1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2
1403,labeled,1,0,0,18,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,3,0,2
1404,labeled,0,1,0,7,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,2
1405,labeled,0,1,0,11,336,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,2
1406,labeled,0,1,0,3,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,3,1,0,2
1407,labeled,0,1,0,26,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,2
1408,labeled,0,1,0,8,141,7,1,2,1,3,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,3,1,2,2
1409,labeled,0,0,0,21,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
1410,labeled,0,0,0,19,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4,0,0,3
1411,labeled,0,0,0,27,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,3
1412,labeled,0,0,0,4,-1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,3
1413,labeled,0,0,1,11,-1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,2,1,0,3
1414,labeled,0,0,0,11,353,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,2,2
1415,labeled,0,1,0,6,-1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
1417,labeled,0,1,0,20,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,1,0,4
1418,labeled,0,1,0,8,-1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1419,labeled,1,1,0,23,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,3,0,2
1420,labeled,0,0,0,19,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,2,0,0,3
1421,labeled,0,1,0,29,-1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,3
1423,labeled,0,0,0,20,-1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2
1424,labeled,0,1,1,10,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,3
1426,labeled,0,1,0,13,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,1,1,0,2
1427,labeled,1,1,0,21,-1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,2,3,0,2
1428,labeled,0,1,0,28,-1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1429,labeled,0,0,0,19,-1,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
1430,labeled,0,1,0,11,-1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,1,0,2
1432,labeled,0,1,0,25,-1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,2,1,0,3
1433,labeled,1,1,0,14,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,3,0,2
1434,labeled,0,1,0,11,-1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
1435,labeled,0,1,0,11,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
1436,labeled,0,1,0,21,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,2
1437,labeled,0,0,0,21,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,4
1439,labeled,0,1,1,13,-1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2
1440,labeled,0,1,0,5,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,1
1441,labeled,0,1,0,5,-1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,1
1442,labeled,0,0,0,9,-1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3
1443,labeled,0,0,0,4,187,2,1,4,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,3,3
1444,labeled,0,0,0,7,-1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,0,0,3
1445,labeled,0,1,0,12,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
1446,labeled,0,0,1,29,-1,0,1,3,2,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,3
1447,labeled,0,1,0,21,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,3,1,0,4
1448,labeled,0,0,0,20,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,1,0,0,2
1449,labeled,0,1,1,25,-1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,2,2,0,3
1451,labeled,0,0,0,12,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,2,0,0,2
1452,labeled,0,1,0,3,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,1,0,2
1454,labeled,0,0,1,25,-1,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,1,0,3
1455,labeled,0,1,0,7,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
1456,labeled,0,1,1,14,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2
1457,labeled,0,1,0,20,-1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,2
1458,labeled,0,1,0,29,-1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
1459,labeled,0,1,0,15,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
1460,labeled,0,1,0,19,-1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
1461,labeled,0,0,0,11,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,2,0,0,2
1462,labeled,0,0,1,23,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,3
1463,labeled,0,0,0,21,-1,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
1464,labeled,0,1,0,5,-1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
1465,labeled,0,0,0,17,-1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,4
1466,labeled,0,1,0,13,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,2
1467,labeled,0,0,0,20,-1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,0,0,2
1468,labeled,0,0,0,4,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,2
1470,labeled,0,0,0,7,-1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,2
1471,labeled,0,1,0,17,345,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,2,1,2,2
1472,labeled,0,1,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,1,0,0,0,2,1,0,2
1473,labeled,0,0,0,30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,2
1474,labeled,0,1,0,19,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,4
1475,labeled,0,0,1,18,-1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,2,1,0,3
1476,labeled,0,1,1,16,-1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,2,0,3
1477,labeled,0,0,0,12,-1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,3,0,0,3
1479,labeled,0,1,0,8,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,2,1,0,2
1480,labeled,0,1,0,29,-1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,2
1481,labeled,0,1,0,12,-1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
